frame_id,id,confidence,x1,y1,x2,y2,kp0_x,kp0_y,kp0_visible,kp1_x,kp1_y,kp1_visible,kp2_x,kp2_y,kp2_visible,kp3_x,kp3_y,kp3_visible,kp4_x,kp4_y,kp4_visible,kp5_x,kp5_y,kp5_visible,kp6_x,kp6_y,kp6_visible,kp7_x,kp7_y,kp7_visible,kp8_x,kp8_y,kp8_visible,kp9_x,kp9_y,kp9_visible,kp10_x,kp10_y,kp10_visible,kp11_x,kp11_y,kp11_visible,kp12_x,kp12_y,kp12_visible,kp13_x,kp13_y,kp13_visible,kp14_x,kp14_y,kp14_visible,kp15_x,kp15_y,kp15_visible,kp16_x,kp16_y,kp16_visible
0,1,0.8877313137054443,759.0740356445312,576.4224243164062,843.4640502929688,841.2247924804688,784.4191284179688,599.623046875,0.22256045043468475,786.20654296875,594.6163330078125,0.18650543689727783,788.0864868164062,594.5546264648438,0.06686704605817795,791.5160522460938,598.9901733398438,0.856374979019165,811.9195556640625,597.9470825195312,0.43672823905944824,783.5641479492188,632.3236694335938,0.9962705373764038,826.670654296875,631.358154296875,0.9916077852249146,772.7355346679688,675.1276245117188,0.9489662051200867,837.2902221679688,673.4871826171875,0.8174011707305908,770.8863525390625,707.385498046875,0.7692497968673706,830.1749877929688,706.2059936523438,0.5485932230949402,790.4007568359375,707.6885986328125,0.997798502445221,820.8272094726562,706.6796875,0.996635377407074,783.2802124023438,763.2770385742188,0.9935644268989563,820.5487670898438,762.890625,0.9898084998130798,779.348876953125,816.1930541992188,0.9813826680183411,818.1270141601562,815.1119995117188,0.9744877815246582
0,2,0.8367288112640381,261.48931884765625,516.0619506835938,355.1200256347656,794.1156616210938,310.80224609375,542.4797973632812,0.9588025808334351,315.8566589355469,536.8253173828125,0.9119518995285034,306.1541748046875,536.9417724609375,0.9317036867141724,324.40655517578125,537.9822998046875,0.5651921629905701,298.73455810546875,538.4749145507812,0.6661693453788757,336.71917724609375,567.0722045898438,0.994130551815033,287.0152587890625,565.6891479492188,0.996560275554657,347.756103515625,605.7806396484375,0.9140415191650391,270.9400939941406,596.65966796875,0.9623126983642578,327.6855163574219,601.31982421875,0.8655620217323303,278.8866271972656,578.7340087890625,0.9254217743873596,327.99676513671875,646.081787109375,0.9970832467079163,294.94586181640625,645.6549682617188,0.9976608753204346,332.15130615234375,706.7960815429688,0.9931668639183044,292.84991455078125,706.5311889648438,0.9946852922439575,335.4384765625,767.5079956054688,0.9819067120552063,298.03570556640625,767.2421264648438,0.9850035905838013
0,3,0.8324126601219177,346.1499328613281,524.77099609375,429.1717834472656,771.6943969726562,392.5541687011719,547.2433471679688,0.1042284369468689,389.17889404296875,542.1232299804688,0.016244256868958473,390.4924011230469,542.2598876953125,0.14014916121959686,367.41156005859375,544.897705078125,0.1266188770532608,386.1575622558594,544.848876953125,0.8962917923927307,353.23614501953125,574.2114868164062,0.9655749201774597,393.75750732421875,572.0079345703125,0.9941768646240234,355.0541076660156,605.8086547851562,0.4165995121002197,416.21063232421875,596.5336303710938,0.9536486268043518,370.0625,584.0678100585938,0.21070577204227448,413.7358703613281,569.6687622070312,0.7619902491569519,362.82000732421875,643.482421875,0.9912896156311035,391.4083557128906,643.068603515625,0.9964942336082458,369.0550231933594,700.238525390625,0.9800719022750854,404.9304504394531,699.3076171875,0.9930683374404907,371.77252197265625,754.4501953125,0.9643081426620483,409.29705810546875,754.427490234375,0.9833864569664001
0,4,0.8252735733985901,1315.504638671875,863.18994140625,1455.1480712890625,1076.25146484375,1392.55712890625,891.34521484375,0.9021271467208862,1397.622802734375,885.642333984375,0.9489769339561462,1393.139892578125,885.331298828125,0.2720772325992584,1414.6234130859375,890.8569946289062,0.9752037525177002,1412.992919921875,889.678955078125,0.027776358649134636,1419.6021728515625,927.7853393554688,0.9951528310775757,1426.8526611328125,919.5750732421875,0.9562820196151733,1400.8118896484375,976.5985107421875,0.9913358688354492,1406.876953125,958.3099975585938,0.5360938310623169,1362.2191162109375,990.2787475585938,0.9795279502868652,1363.99658203125,979.4690551757812,0.5989344120025635,1408.852783203125,1003.8641967773438,0.9864575266838074,1412.96875,995.7572631835938,0.9534856081008911,1338.9759521484375,1006.1171875,0.9678053855895996,1345.178955078125,999.111572265625,0.8373522162437439,1363.49072265625,1064.791259765625,0.8790601491928101,1368.637939453125,1055.9268798828125,0.6689503788948059
0,5,0.8238402009010315,547.5990600585938,537.324462890625,647.8038940429688,789.3073120117188,601.1573486328125,563.0923461914062,0.09264399856328964,597.5819091796875,558.059326171875,0.030112609267234802,599.3048095703125,558.154052734375,0.07931479066610336,575.3464965820312,559.8616333007812,0.2955104410648346,597.5657958984375,560.4513549804688,0.735480785369873,563.3118896484375,588.26025390625,0.9673691391944885,603.7179565429688,589.975341796875,0.9850128889083862,556.5202026367188,619.8014526367188,0.6123303771018982,612.354736328125,624.7924194335938,0.8435446619987488,570.6925048828125,619.5062866210938,0.3232702910900116,609.6649169921875,625.2333984375,0.5348834991455078,570.8828735351562,658.5526733398438,0.9891126751899719,599.4380493164062,660.0414428710938,0.9919769167900085,576.7001342773438,713.928955078125,0.9804648160934448,610.55859375,715.1150512695312,0.9856941103935242,582.8565673828125,767.2904663085938,0.9654923677444458,619.1203002929688,768.9214477539062,0.9726485013961792
0,6,0.7873256802558899,1627.0330810546875,658.478271484375,1788.2420654296875,839.5730590820312,1739.572021484375,681.4822998046875,0.5823948383331299,1742.1463623046875,676.475341796875,0.717043936252594,1741.4967041015625,676.8604125976562,0.10290707647800446,1752.5509033203125,680.0595703125,0.9658786654472351,1766.572021484375,680.2980346679688,0.10901882499456406,1743.8856201171875,708.1265258789062,0.9917895793914795,1780.3194580078125,706.7272338867188,0.9469886422157288,1717.3287353515625,737.8312377929688,0.9615500569343567,1772.304931640625,734.439208984375,0.32705333828926086,1698.0052490234375,742.6624145507812,0.8676777482032776,1740.418701171875,735.6223754882812,0.2530081868171692,1732.5780029296875,773.801025390625,0.9773802161216736,1757.688720703125,770.4607543945312,0.9352495074272156,1683.3428955078125,753.9050903320312,0.9696574211120605,1706.0809326171875,753.1554565429688,0.8786817789077759,1662.0908203125,812.3126220703125,0.9476333856582642,1683.014404296875,811.1239013671875,0.8616104125976562
0,7,0.7713913917541504,1230.310302734375,453.333251953125,1323.7135009765625,685.9244384765625,1261.732177734375,478.60089111328125,0.08833952248096466,1262.77734375,473.7992248535156,0.1417320817708969,1263.6531982421875,473.79034423828125,0.013121993280947208,1268.2901611328125,475.9942932128906,0.7830409407615662,1279.3245849609375,475.9560241699219,0.034308675676584244,1278.199951171875,495.4599609375,0.9843355417251587,1284.5469970703125,495.656005859375,0.8922039866447449,1268.486572265625,518.2014770507812,0.9746565818786621,1268.561279296875,516.0497436523438,0.48157334327697754,1248.558349609375,511.0304260253906,0.9147100448608398,1247.1944580078125,500.9872131347656,0.4209238290786743,1282.67138671875,555.028564453125,0.9977471232414246,1290.1593017578125,553.9926147460938,0.9933695793151855,1257.340087890625,608.3379516601562,0.9979522228240967,1288.8851318359375,608.1097412109375,0.9925621151924133,1257.7578125,663.008056640625,0.9949853420257568,1308.21875,661.5316772460938,0.9872989058494568
0,8,0.3595871329307556,203.76983642578125,838.400390625,293.1534423828125,979.0986328125,224.99267578125,880.573486328125,0.3086828589439392,226.89312744140625,874.3217163085938,0.3425673246383667,228.684814453125,873.216064453125,0.08383424580097198,236.6212158203125,872.9785766601562,0.8929514288902283,255.7066192626953,869.23974609375,0.30265000462532043,234.2713623046875,905.9302368164062,0.9766611456871033,278.67498779296875,898.1571044921875,0.935786247253418,217.45706176757812,959.59716796875,0.8113706111907959,283.9785461425781,946.7281494140625,0.41772985458374023,213.55633544921875,979.427490234375,0.42335593700408936,272.68890380859375,967.911865234375,0.17575287818908691,241.42840576171875,985.2579956054688,0.7642654776573181,273.0893859863281,980.7874145507812,0.6652657389640808,228.7780303955078,1030.5343017578125,0.10400531440973282,267.3214416503906,1026.959716796875,0.06389371305704117,233.8048095703125,1050.5718994140625,0.0223122276365757,269.6275329589844,1045.6845703125,0.015759505331516266
1,1,0.8812850713729858,759.249267578125,576.1204833984375,843.993408203125,840.9107666015625,784.8275756835938,599.868408203125,0.22745364904403687,786.49365234375,594.9004516601562,0.1827646940946579,788.4580078125,594.8359985351562,0.06954971700906754,791.6506958007812,599.13134765625,0.8565047383308411,812.1923217773438,598.0873413085938,0.4665871560573578,784.0573120117188,632.1289672851562,0.9968495965003967,826.8111572265625,631.1436767578125,0.9933759570121765,772.8032836914062,674.7654418945312,0.9556949734687805,837.7362670898438,673.25537109375,0.8543334603309631,770.6246337890625,706.3433227539062,0.7924575209617615,831.5918579101562,705.5882568359375,0.603241503238678,790.4694213867188,708.0106201171875,0.9982255101203918,820.6280517578125,706.9647827148438,0.9973776340484619,783.17138671875,763.577880859375,0.9943354725837708,820.714111328125,763.171142578125,0.9913722276687622,778.8292236328125,816.3045043945312,0.9822824001312256,818.162109375,815.2985229492188,0.9763988852500916
1,2,0.8405480980873108,261.1294860839844,516.1807250976562,355.38812255859375,795.9285888671875,311.0760498046875,542.9872436523438,0.9620347023010254,316.2257080078125,537.4000244140625,0.917596161365509,306.3585205078125,537.4324951171875,0.9366289377212524,324.9108581542969,538.2994995117188,0.5690463185310364,298.8174133300781,538.4776611328125,0.6730542778968811,336.8895263671875,566.9591674804688,0.9940778017044067,287.3398742675781,564.2680053710938,0.9966095685958862,346.5994873046875,605.003662109375,0.9111605882644653,270.3959045410156,593.2171630859375,0.9624927043914795,324.1874084472656,597.7407836914062,0.8642674088478088,279.3941345214844,575.2073974609375,0.9268664121627808,328.2027587890625,646.77783203125,0.9970536231994629,295.0198059082031,645.6527099609375,0.9976697564125061,331.916748046875,708.50830078125,0.9931252002716064,292.950927734375,707.3704223632812,0.9947041869163513,335.7186279296875,769.7330932617188,0.9816386699676514,298.19677734375,768.4223022460938,0.9848783612251282
